x,y,time
72.22525684,43.76031241,18.79676192
72.00365365,25.4670622,18.84454904
64.11476329,84.08715794,18.86893565
69.39484445,3.842634896,18.87067679
54.27244433,90.17619921,18.90117806
25.17990589,46.14774646,18.92273624
34.56959935,63.72014768,18.93437932
18.15977168,65.93539222,18.93564384
90.84505613,89.51177407,18.97223506
58.33917948,63.66696822,19.02228279
40.08514168,61.39335848,19.02850606
46.20058036,6.665204056,19.03542898
94.72833396,51.84080219,19.03827241
15.33514031,15.01690008,19.0610559
58.6229832,73.74337687,19.06837307
50.58886789,51.22219208,19.06987869
61.14542354,68.02277792,19.14993983
1.811018382,4.16729006,19.16112817
87.21239089,8.479201605,19.20008356
93.21182825,71.63233881,19.26205631
56.51331836,7.2084336,19.28358584
69.66508239,7.125672777,19.28648485
92.24993812,1.210847523,19.29500418
70.72386343,95.65013983,19.30649298
15.25390429,73.75083595,19.31776264
57.62883602,35.32514085,19.35368681
60.67150464,29.65355813,19.36064447
42.41306713,34.97032297,19.36717178
73.64442356,77.46535312,19.36970169
93.43670148,66.13706111,19.3717329
92.55685129,18.51955679,19.39764504
45.08393714,17.41093353,19.46108594
11.32380458,9.839564971,19.46697048
98.4841199,66.03027197,19.6027072
83.88980864,76.43726622,19.61107541
12.46626812,26.50464283,19.65752433
92.08418826,2.094496103,19.70875878
86.98963621,8.217166748,19.71928555
51.88380571,96.78600348,19.73047585
59.12754357,29.54447775,19.73231728
39.90027039,76.92231478,19.73813697
5.476163882,62.46635689,19.74083507
33.51972416,38.19396397,19.77096922
80.28534486,20.56872622,19.8234771
0.4632023,12.13864182,19.84097663
33.34991717,61.5012968,19.86015168
39.81686936,77.46337806,19.86045413
53.73956029,64.39042535,19.87798206
91.98556164,53.03021332,19.88326319
34.63459944,4.195122343,19.90288318
34.69532019,96.84887776,19.90547196
73.75012481,79.87141917,19.95296435
45.22179409,29.28220367,20.00759909
22.46048229,97.99703294,20.01947033
45.24395161,60.18815896,20.05152542
14.08570204,58.24226582,20.05982227
17.63869865,74.80731794,20.08898701
49.83677727,81.17697881,20.13593587
41.89254495,65.64786073,20.14412382
91.48459011,12.80957464,20.19474127
36.23938991,33.8267506,20.22508565
58.05883503,92.80836403,20.24759194
63.22642879,22.46156118,20.29450471
1.309445659,37.21670238,20.30211455
66.3537372,43.20768829,20.3272525
17.80359669,43.94049897,20.32945985
96.10703175,61.29395825,20.35301015
14.86627278,94.30758377,20.3622091
41.46241237,24.06927118,20.39940892
8.534966808,12.15013763,20.40835203
99.68742518,19.74704899,20.41478539
50.21950103,88.69249002,20.45433299
59.53850173,64.58108127,20.49083812
6.707647739,28.59067892,20.49508721
74.99604704,81.5946939,20.52072484
20.99055931,86.13699964,20.53670625
89.80542894,84.65143387,20.53769421
20.51396405,91.89265336,20.55689337
19.06877207,25.22410202,20.57230217
3.654966785,75.50419287,20.5814961
47.20669451,46.05394973,20.59624928
56.48411333,84.19985529,20.60020024
6.570863943,72.84906772,20.64335264
77.55276167,77.64474465,20.68058169
45.32888347,65.61618377,20.70337131
52.43902693,17.74287695,20.72514054
44.07627469,54.50269189,20.74952663
40.07630609,98.46697395,20.76709821
55.96403313,93.73880665,20.77385149
15.52402459,4.31737358,20.80248851
18.19281305,16.48148157,20.87925983
86.1785621,13.17287735,20.8938822
94.61154621,72.597991,20.90890757
37.33093163,81.77853299,20.91393682
27.07446731,21.35113663,20.94609215
64.39995432,50.5852693,20.96876624
40.87341711,84.0703028,20.98134059
2.538635566,73.28015448,21.021194
15.61525974,54.22372055,21.05017394
71.59722288,59.03476905,21.06792188
65.89239419,50.83605469,21.09549361
2.70959925,29.75484513,21.10996452
22.19721619,56.50219929,21.12376171
23.10747966,68.88853021,21.12755429
67.18927436,87.33229159,21.1662662
1.971053775,63.6291354,21.17799284
10.4108582,76.1121537,21.20315431
79.99160854,16.0071635,21.32168814
17.85446621,46.15574744,21.32781793
65.27461079,0.933161983,21.36232884
23.8182781,24.66788645,21.3633873
9.944139276,72.64617151,21.36516006
24.3172191,99.18099513,21.36619327
72.22669319,9.917809959,21.40493148
85.56964681,40.14943159,21.41525996
83.02198646,80.00709687,21.42055896
39.71835296,20.40356346,21.42139746
66.80851366,55.50849493,21.43416492
20.49842954,73.3071296,21.45575304
29.31477303,61.59854503,21.45826326
89.63358185,18.80247346,21.56545451
1.300192351,35.53845687,21.5960003
8.550853085,78.37917845,21.60199639
20.78862551,55.42265141,21.64656472
2.653220387,0.522961354,21.65887937
18.14354351,76.099076,21.66947988
58.3041561,3.531135494,21.74666405
42.14245506,74.57337827,21.74743811
89.26717111,20.24805602,21.75010993
81.74435617,95.80734801,21.75449888
34.18173517,36.79407513,21.77268074
25.94234334,32.69316163,21.78266406
37.96924082,14.88880503,21.78957105
59.02949425,30.56042155,21.82128494
26.80636408,87.66507618,21.82691066
62.41489078,99.63343376,21.83104367
40.94116522,36.83095305,21.83863545
55.20471809,44.8610631,21.85848388
43.61265291,72.20709382,21.91888674
29.44657595,88.61957805,21.96216164
94.8453307,59.30443342,21.99924566
76.36057942,39.15256982,22.01966024
14.01131758,41.26218408,22.03383725
86.84679759,69.56181465,22.03773808
48.74311982,0.32182636,22.04223437
89.45522269,61.95893375,22.06874459
79.98552559,35.54930104,22.10386851
42.52135045,79.41973313,22.22865764
2.246930832,9.299063982,22.23318256
26.86773594,58.82022669,22.30147329
54.16342147,48.09728899,22.36208927
63.34782198,64.23255259,22.3901967
25.78876854,6.485359448,22.48373909
13.93560741,57.99837874,22.51931564
83.49302368,56.1484588,22.57882849
98.44021807,56.06600944,22.60141708
52.56901823,60.34876666,22.62538366
17.16792858,67.64679372,22.64883823
27.23073265,80.49889997,22.65701025
1.839067655,26.98207201,22.69675553
91.42988066,82.50494102,22.71495632
11.77510829,49.82556823,22.73017601
57.65164755,7.705827913,22.74451262
27.40552207,5.855092924,22.81102009
55.41780025,33.42383187,22.81274526
65.14203884,78.48969771,22.81854499
82.97418037,70.76809347,22.82228627
20.64212718,78.86149647,22.83431545
1.099582866,51.72690564,22.85332286
13.68856301,44.0198998,22.92145228
90.00186418,14.74525267,22.92276498
87.38900776,32.81927536,22.94205189
59.74131022,43.40193662,22.94513145
60.05168604,8.860042968,22.96319557
66.50366745,22.06119527,22.97875246
17.53712786,59.82252941,22.98695522
91.44119459,73.56631142,22.99041891
41.87705249,99.83475114,23.04325451
38.31385282,93.31133313,23.05504741
51.89177053,64.25651995,23.06725165
4.696596678,42.12480533,23.10644041
16.62833688,63.61773647,23.10744857
73.80336164,78.56516181,23.12146642
8.279866793,11.83361909,23.12398178
60.31521095,40.99048897,23.13641777
24.53491097,83.98022856,23.13669233
38.9295614,38.38329519,23.137882
28.86937368,57.18722712,23.14743969
35.56727165,58.77693609,23.18514012
71.90459052,18.44762531,23.19401726
29.71217156,36.22354417,23.204292
56.64046403,33.45112887,23.20884661
47.60504022,2.619670853,23.21103877
66.36711654,2.419176389,23.28617063
93.68297393,83.16970437,23.31678458
73.25720972,27.307081,23.32812791
21.49403786,51.80787662,23.35387591
3.118313506,29.87255736,23.38066665
26.22640443,94.06792451,23.42433176
59.50779307,25.92967589,23.44320788
5.142581348,42.96568127,23.45538979
49.63662472,87.27302505,23.48461124
59.68428489,84.19335668,23.49554676
33.42438908,18.61014178,23.49851851
77.09122037,80.26433098,23.53774425
10.65982531,45.81868867,23.54369708
7.513778174,48.29688721,23.54744956
72.81887562,13.34799724,23.54826808
49.54913162,8.060151376,23.5486207
68.84023964,72.7939307,23.55113017
43.48273386,49.64611524,23.60451535
24.64020332,43.68507026,23.61631592
81.91023177,72.95082287,23.61864766
79.9415879,76.5512899,23.63660167
69.46964709,15.89081677,23.63975175
27.21451372,61.02251495,23.71286319
59.02306669,13.53540823,23.79186964
36.09738969,75.1375086,23.82760414
9.158207333,65.69551563,23.83812037
91.73135755,95.66146211,23.85236133
13.68186309,6.895801636,23.87566306
95.02373538,5.705472115,23.89050039
44.6005773,28.21870747,23.94770054
